время ;;открытие ;Максимум ;Минимум ;Закрытие;Обыем
25.06.2021;8:00;1.19404;1.19439;1.19355;1.19434;2324
25.06.2021;8:30;1.19434;1.19493;1.19409;1.19451;2959
25.06.2021;9:00;1.19451;1.19469;1.19373;1.19414;4291
25.06.2021;9:30;1.19414;1.19504;1.19393;1.19477;3104
25.06.2021;10:00;1.19477;1.19477;1.19397;1.1942;3251
25.06.2021;10:30;1.19422;1.19439;1.19384;1.19429;2395
25.06.2021;11:00;1.1943;1.19469;1.19395;1.19409;2567
25.06.2021;11:30;1.19409;1.19453;1.19383;1.1943;2102
25.06.2021;12:00;1.19429;1.19438;1.19375;1.19418;1844
25.06.2021;12:30;1.19418;1.19461;1.19395;1.19455;1671
25.06.2021;13:00;1.19456;1.1947;1.19398;1.19416;1759
25.06.2021;13:30;1.19416;1.19477;1.19383;1.1941;2367
25.06.2021;14:00;1.19411;1.19538;1.19411;1.19502;3123
25.06.2021;14:30;1.19497;1.19654;1.19489;1.19575;7898
25.06.2021;15:00;1.19576;1.19678;1.19576;1.19648;4741
25.06.2021;15:30;1.19649;1.1975;1.19607;1.19737;5184
25.06.2021;16:00;1.19739;1.19742;1.19612;1.19664;4961
25.06.2021;16:30;1.19665;1.19669;1.19496;1.19498;5480
25.06.2021;17:00;1.19501;1.19519;1.19411;1.1945;4745
25.06.2021;17:30;1.19449;1.19466;1.19365;1.19394;2367
25.06.2021;18:00;1.19393;1.19411;1.19328;1.1933;1898
25.06.2021;18:30;1.19332;1.19379;1.19324;1.19371;1657
25.06.2021;19:00;1.19371;1.19374;1.19324;1.19329;1260
25.06.2021;19:30;1.19329;1.19346;1.19291;1.19305;1210
25.06.2021;20:00;1.19306;1.1932;1.19268;1.19273;1113
25.06.2021;20:30;1.19274;1.19322;1.19261;1.19308;1522
25.06.2021;21:00;1.19308;1.19362;1.19305;1.19353;1133
25.06.2021;21:30;1.19353;1.19414;1.19347;1.194;1161
25.06.2021;22:00;1.19398;1.19423;1.19362;1.19372;937
25.06.2021;22:30;1.19373;1.19394;1.19352;1.1937;613
27.06.2021;23:00;1.19341;1.19363;1.19341;1.19343;69
27.06.2021;23:30;1.19343;1.19378;1.19336;1.1937;521
28.06.2021;0:00;1.19346;1.19402;1.19339;1.19387;450
28.06.2021;0:30;1.19387;1.1939;1.19353;1.19386;509
28.06.2021;1:00;1.19386;1.19404;1.19369;1.19381;581
28.06.2021;1:30;1.1938;1.19418;1.19372;1.19413;567
28.06.2021;2:00;1.19414;1.19414;1.19323;1.19375;1300
28.06.2021;2:30;1.19373;1.19373;1.19328;1.19366;1673
28.06.2021;3:00;1.19366;1.1938;1.1925;1.19252;2021
28.06.2021;3:30;1.19252;1.19275;1.1922;1.19259;1976
28.06.2021;4:00;1.19259;1.1926;1.19199;1.19238;1631
28.06.2021;4:30;1.19239;1.19254;1.19226;1.19237;1012
28.06.2021;5:00;1.19237;1.19244;1.19209;1.19217;826
28.06.2021;5:30;1.19218;1.19255;1.19212;1.19247;850
28.06.2021;6:00;1.19247;1.1926;1.19238;1.19255;749
28.06.2021;6:30;1.19255;1.19258;1.19215;1.19223;834
28.06.2021;7:00;1.19223;1.19257;1.19217;1.19255;919
28.06.2021;7:30;1.19255;1.19289;1.19242;1.19256;1159
28.06.2021;8:00;1.19258;1.19322;1.19229;1.19316;2747
28.06.2021;8:30;1.19317;1.19332;1.1929;1.19304;2484
28.06.2021;9:00;1.19305;1.19444;1.19278;1.1938;4926
28.06.2021;9:30;1.1938;1.19441;1.19369;1.19415;3332
28.06.2021;10:00;1.19416;1.19418;1.19253;1.1929;4138
28.06.2021;10:30;1.19289;1.19427;1.19289;1.19412;3124
28.06.2021;11:00;1.19413;1.19437;1.19332;1.1936;2443
28.06.2021;11:30;1.1936;1.19419;1.1936;1.1937;2790
28.06.2021;12:00;1.1937;1.19415;1.19368;1.19401;2208
28.06.2021;12:30;1.19401;1.19402;1.19341;1.19383;2194
28.06.2021;13:00;1.19384;1.19387;1.19276;1.1928;2068
28.06.2021;13:30;1.1928;1.19281;1.19048;1.19071;5847
28.06.2021;14:00;1.1907;1.19146;1.19021;1.19143;3399
28.06.2021;14:30;1.19143;1.19237;1.19116;1.19213;3631
28.06.2021;15:00;1.19213;1.19268;1.19163;1.19199;3443
28.06.2021;15:30;1.19199;1.19266;1.19109;1.19263;5413
28.06.2021;16:00;1.19262;1.19333;1.19235;1.19245;5626
28.06.2021;16:30;1.19245;1.19396;1.19211;1.19261;6794
28.06.2021;17:00;1.19261;1.19376;1.19251;1.19315;4443
28.06.2021;17:30;1.19315;1.19367;1.19284;1.19366;2742
28.06.2021;18:00;1.19367;1.1938;1.19301;1.19307;2124
28.06.2021;18:30;1.19308;1.1931;1.19202;1.19224;1790
28.06.2021;19:00;1.19223;1.19268;1.1922;1.19225;1625
28.06.2021;19:30;1.19225;1.19288;1.19223;1.19241;1332
28.06.2021;20:00;1.19241;1.19264;1.19199;1.19263;1234
28.06.2021;20:30;1.19263;1.19287;1.19221;1.19232;1472
28.06.2021;21:00;1.19233;1.19259;1.1922;1.19241;767
28.06.2021;21:30;1.19242;1.19254;1.19227;1.19245;849
28.06.2021;22:00;1.19245;1.1925;1.19227;1.19229;589
28.06.2021;22:30;1.1923;1.19261;1.19217;1.19261;573
28.06.2021;23:00;1.1926;1.19299;1.19226;1.19249;314
28.06.2021;23:30;1.19249;1.19268;1.19238;1.19256;185
29.06.2021;0:00;1.19248;1.19265;1.19239;1.19252;627
29.06.2021;0:30;1.19252;1.19261;1.19238;1.19247;304
29.06.2021;1:00;1.19246;1.19263;1.19242;1.19255;549
29.06.2021;1:30;1.19255;1.19286;1.19244;1.19285;438
29.06.2021;2:00;1.19284;1.19297;1.192;1.19205;1188
29.06.2021;2:30;1.19205;1.1923;1.19175;1.1919;1484
29.06.2021;3:00;1.1919;1.19244;1.19184;1.19239;1508
29.06.2021;3:30;1.19238;1.1924;1.19158;1.19165;1436
29.06.2021;4:00;1.19165;1.19169;1.19123;1.19165;1275
29.06.2021;4:30;1.19166;1.19167;1.19129;1.19138;1280
29.06.2021;5:00;1.19138;1.19149;1.19107;1.19127;1406
29.06.2021;5:30;1.19127;1.19129;1.19075;1.19109;1297
29.06.2021;6:00;1.1911;1.19133;1.19104;1.19131;1095
29.06.2021;6:30;1.1913;1.19144;1.19098;1.19102;749
29.06.2021;7:00;1.19103;1.19151;1.19102;1.19148;716
29.06.2021;7:30;1.19149;1.19214;1.19148;1.19211;1228
29.06.2021;8:00;1.19211;1.19229;1.1916;1.19203;2374
29.06.2021;8:30;1.19204;1.19224;1.1915;1.19194;2482
29.06.2021;9:00;1.19194;1.19215;1.19054;1.19091;3496
29.06.2021;9:30;1.19091;1.19153;1.19075;1.19099;3249
29.06.2021;10:00;1.19097;1.19127;1.19021;1.19039;4194
29.06.2021;10:30;1.1904;1.19072;1.1899;1.19011;4060
29.06.2021;11:00;1.19012;1.19081;1.19009;1.19076;2696
29.06.2021;11:30;1.19076;1.19113;1.19053;1.1908;2232
29.06.2021;12:00;1.19081;1.1913;1.19024;1.19039;1986
29.06.2021;12:30;1.1904;1.19063;1.18968;1.19058;2685
29.06.2021;13:00;1.19058;1.19061;1.18961;1.19;2935
29.06.2021;13:30;1.19001;1.19075;1.18899;1.189;2920
29.06.2021;14:00;1.18901;1.18944;1.18824;1.18871;4572
29.06.2021;14:30;1.18872;1.18879;1.18797;1.18823;4629
29.06.2021;15:00;1.18824;1.18931;1.18775;1.18901;4292
29.06.2021;15:30;1.18901;1.19001;1.18886;1.18913;4916
29.06.2021;16:00;1.18915;1.1895;1.18814;1.1894;6860
29.06.2021;16:30;1.18941;1.1908;1.18888;1.19045;5548
29.06.2021;17:00;1.19043;1.1911;1.19004;1.19108;4410
29.06.2021;17:30;1.19108;1.19114;1.19036;1.19059;2971
29.06.2021;18:00;1.19059;1.19078;1.19023;1.1903;1960
29.06.2021;18:30;1.1903;1.1903;1.18959;1.18959;1798
29.06.2021;19:00;1.18959;1.18974;1.18929;1.18947;1387
29.06.2021;19:30;1.18949;1.1897;1.18939;1.18966;955
29.06.2021;20:00;1.18967;1.19053;1.18965;1.19052;1152
29.06.2021;20:30;1.19051;1.19054;1.19008;1.19008;1276
29.06.2021;21:00;1.19008;1.1901;1.18945;1.18963;1224
29.06.2021;21:30;1.18962;1.19005;1.1896;1.18993;957
29.06.2021;22:00;1.18992;1.19027;1.1899;1.19025;581
29.06.2021;22:30;1.19024;1.19024;1.18953;1.18966;915
29.06.2021;23:00;1.18967;1.19038;1.18961;1.18987;515
29.06.2021;23:30;1.18985;1.19015;1.18975;1.18975;397
30.06.2021;0:00;1.18976;1.19009;1.18976;1.19007;1431
30.06.2021;0:30;1.19006;1.19007;1.18975;1.18996;658
30.06.2021;1:00;1.18996;1.18996;1.18965;1.18987;698
30.06.2021;1:30;1.18987;1.19012;1.18974;1.19001;549
30.06.2021;2:00;1.19001;1.19064;1.18981;1.19058;1342
30.06.2021;2:30;1.19059;1.19063;1.18988;1.18999;2225
30.06.2021;3:00;1.18998;1.19022;1.18964;1.18987;2218
30.06.2021;3:30;1.18987;1.19065;1.1898;1.19058;1887
30.06.2021;4:00;1.19058;1.19088;1.19052;1.19063;1155
30.06.2021;4:30;1.19062;1.19067;1.1902;1.19028;1013
30.06.2021;5:00;1.19027;1.19028;1.18976;1.18995;925
30.06.2021;5:30;1.18996;1.19025;1.18986;1.19022;1052
30.06.2021;6:00;1.19021;1.19042;1.19006;1.19035;863
30.06.2021;6:30;1.19035;1.19038;1.18991;1.18995;1176
30.06.2021;7:00;1.18995;1.1905;1.18992;1.19022;943
30.06.2021;7:30;1.19022;1.19037;1.18957;1.18958;1428
30.06.2021;8:00;1.18959;1.19004;1.1894;1.18999;2517
30.06.2021;8:30;1.19;1.19078;1.18986;1.19046;2625
30.06.2021;9:00;1.19047;1.19051;1.18948;1.18948;4642
30.06.2021;9:30;1.18946;1.19047;1.18929;1.19006;3368
30.06.2021;10:00;1.19005;1.19008;1.18859;1.18929;4539
30.06.2021;10:30;1.1893;1.18967;1.18848;1.18858;4222
30.06.2021;11:00;1.18859;1.18956;1.18857;1.18954;3202
30.06.2021;11:30;1.18955;1.18979;1.18889;1.18924;2750
30.06.2021;12:00;1.18925;1.18927;1.18835;1.18847;2746
30.06.2021;12:30;1.18848;1.18927;1.18848;1.18893;2833
30.06.2021;13:00;1.18893;1.1891;1.18823;1.18857;2399
30.06.2021;13:30;1.18857;1.18927;1.18839;1.18914;2651
30.06.2021;14:00;1.18915;1.18949;1.18759;1.18774;5211
30.06.2021;14:30;1.18774;1.18832;1.18763;1.18821;4155
30.06.2021;15:00;1.1882;1.18822;1.1868;1.18712;3795
30.06.2021;15:30;1.18711;1.18745;1.18652;1.18737;5741
30.06.2021;16:00;1.18738;1.18745;1.18556;1.18599;5297
30.06.2021;16:30;1.18599;1.18715;1.18495;1.18592;10253
30.06.2021;17:00;1.18591;1.18696;1.18542;1.18569;7141
30.06.2021;17:30;1.18568;1.18571;1.18449;1.18482;4463
30.06.2021;18:00;1.18483;1.18549;1.1847;1.18485;3436
30.06.2021;18:30;1.18485;1.18507;1.18464;1.18483;2116
30.06.2021;19:00;1.18484;1.18569;1.18483;1.18533;2107
30.06.2021;19:30;1.18533;1.18543;1.18506;1.18527;1453
30.06.2021;20:00;1.18527;1.18539;1.18485;1.18504;1631
30.06.2021;20:30;1.18503;1.18504;1.18459;1.18475;1474
30.06.2021;21:00;1.18475;1.18535;1.18459;1.18532;1180
30.06.2021;21:30;1.18533;1.18613;1.18531;1.18587;2212
30.06.2021;22:00;1.18587;1.18597;1.18575;1.18589;962
30.06.2021;22:30;1.1859;1.18601;1.18549;1.18567;1617
30.06.2021;23:00;1.18569;1.18585;1.18554;1.18561;205
30.06.2021;23:30;1.18561;1.18589;1.18559;1.18579;214
01.07.2021;0:00;1.18572;1.18586;1.18563;1.18573;680
01.07.2021;0:30;1.18574;1.18575;1.18543;1.18574;373
01.07.2021;1:00;1.18574;1.18601;1.18572;1.18578;431
01.07.2021;1:30;1.18579;1.18579;1.18552;1.18557;391
01.07.2021;2:00;1.18558;1.18563;1.18479;1.18512;1723
01.07.2021;2:30;1.18511;1.18529;1.18463;1.18484;2021
01.07.2021;3:00;1.18485;1.18541;1.18485;1.18502;2067
01.07.2021;3:30;1.18502;1.18534;1.18473;1.18517;1706
01.07.2021;4:00;1.18516;1.18516;1.18486;1.18493;1133
01.07.2021;4:30;1.18494;1.18507;1.18488;1.18499;931
01.07.2021;5:00;1.18498;1.18504;1.18468;1.18499;1155
01.07.2021;5:30;1.18499;1.18516;1.18493;1.18503;857
01.07.2021;6:00;1.18504;1.18508;1.18483;1.18483;515
01.07.2021;6:30;1.18483;1.18495;1.1846;1.18489;701
01.07.2021;7:00;1.18489;1.1849;1.18387;1.18392;2021
01.07.2021;7:30;1.18392;1.18433;1.18387;1.18432;1355
01.07.2021;8:00;1.18433;1.18445;1.18372;1.18374;2759
01.07.2021;8:30;1.18375;1.18559;1.18373;1.18545;4928
01.07.2021;9:00;1.18544;1.18599;1.18512;1.18562;5646
01.07.2021;9:30;1.18561;1.18571;1.18455;1.18478;3323
01.07.2021;10:00;1.18479;1.185;1.18421;1.18433;4006
01.07.2021;10:30;1.18433;1.18455;1.18382;1.18445;3399
01.07.2021;11:00;1.18444;1.18533;1.18402;1.1851;2813
01.07.2021;11:30;1.18509;1.18564;1.18495;1.18541;3086
01.07.2021;12:00;1.18541;1.1856;1.18491;1.18535;2983
01.07.2021;12:30;1.18536;1.18667;1.18535;1.18666;3120
01.07.2021;13:00;1.18666;1.18725;1.18643;1.18688;3403
01.07.2021;13:30;1.1869;1.1877;1.18671;1.18766;3239
01.07.2021;14:00;1.18767;1.1884;1.18725;1.18768;3704
01.07.2021;14:30;1.18768;1.18794;1.18715;1.18782;3692
01.07.2021;15:00;1.18781;1.1882;1.1869;1.18702;4480
01.07.2021;15:30;1.18701;1.18781;1.18645;1.18779;4596
01.07.2021;16:00;1.1878;1.18799;1.18581;1.1865;6862
01.07.2021;16:30;1.1865;1.18699;1.1857;1.1868;6067
01.07.2021;17:00;1.1868;1.1868;1.1849;1.18502;4991
01.07.2021;17:30;1.18503;1.18608;1.18481;1.18555;3500
01.07.2021;18:00;1.18556;1.18595;1.18496;1.18526;3202
01.07.2021;18:30;1.18526;1.18533;1.18469;1.1849;2031
01.07.2021;19:00;1.18489;1.18544;1.18486;1.185;1710
01.07.2021;19:30;1.185;1.1854;1.18464;1.18468;1405
01.07.2021;20:00;1.18468;1.18491;1.1843;1.18449;1457
01.07.2021;20:30;1.18448;1.18452;1.1841;1.18413;1152
01.07.2021;21:00;1.18413;1.18471;1.18407;1.18462;1184
01.07.2021;21:30;1.18463;1.18482;1.18423;1.18466;1569
01.07.2021;22:00;1.18466;1.1848;1.18454;1.18462;721
01.07.2021;22:30;1.18462;1.18505;1.18461;1.18497;822
01.07.2021;23:00;1.185;1.18515;1.18486;1.18492;73
01.07.2021;23:30;1.18493;1.18501;1.18485;1.18496;84
02.07.2021;0:00;1.18496;1.18505;1.18423;1.18424;501
02.07.2021;0:30;1.18424;1.18474;1.18423;1.18461;428
02.07.2021;1:00;1.18462;1.18466;1.18428;1.18439;551
02.07.2021;1:30;1.18438;1.18464;1.18428;1.18455;517
02.07.2021;2:00;1.18455;1.18474;1.18408;1.18429;1406
02.07.2021;2:30;1.18429;1.18475;1.18425;1.18428;1478
02.07.2021;3:00;1.18427;1.18465;1.18413;1.18454;1954
02.07.2021;3:30;1.18456;1.1846;1.18422;1.18435;1921
02.07.2021;4:00;1.18434;1.18445;1.18406;1.1842;1384
02.07.2021;4:30;1.18419;1.18456;1.18404;1.18414;1547
02.07.2021;5:00;1.18414;1.18434;1.18408;1.1843;906
02.07.2021;5:30;1.18429;1.18434;1.18413;1.18426;866
02.07.2021;6:00;1.18427;1.18442;1.18423;1.18429;789
02.07.2021;6:30;1.1843;1.1846;1.18427;1.18444;680
02.07.2021;7:00;1.18445;1.18465;1.18438;1.18463;787
02.07.2021;7:30;1.18463;1.18475;1.184;1.18415;989
02.07.2021;8:00;1.18415;1.18428;1.18351;1.18377;2542
02.07.2021;8:30;1.18377;1.18416;1.18362;1.18387;2293
02.07.2021;9:00;1.18386;1.18391;1.18234;1.1828;4043
02.07.2021;9:30;1.18277;1.18279;1.1822;1.18242;2689
02.07.2021;10:00;1.18243;1.18326;1.18237;1.18307;3430
02.07.2021;10:30;1.18307;1.18333;1.18276;1.18276;2382
02.07.2021;11:00;1.18278;1.18306;1.18236;1.1825;2288
02.07.2021;11:30;1.18251;1.1829;1.1822;1.18226;1831
02.07.2021;12:00;1.18225;1.18276;1.18203;1.18268;1896
02.07.2021;12:30;1.18267;1.18328;1.1825;1.1827;2224
02.07.2021;13:00;1.18269;1.1834;1.18261;1.18267;2272
02.07.2021;13:30;1.18267;1.18286;1.18213;1.18216;2112
02.07.2021;14:00;1.18215;1.1826;1.18176;1.18217;3067
02.07.2021;14:30;1.18216;1.18569;1.18085;1.18474;19048
02.07.2021;15:00;1.18474;1.18592;1.18376;1.18381;12062
02.07.2021;15:30;1.18382;1.18459;1.18258;1.18446;9227
02.07.2021;16:00;1.18446;1.18466;1.18294;1.18458;7489
02.07.2021;16:30;1.18456;1.18466;1.18311;1.18427;5436
02.07.2021;17:00;1.18427;1.18487;1.18408;1.18481;4287
02.07.2021;17:30;1.18482;1.18506;1.18448;1.18471;2518
02.07.2021;18:00;1.18471;1.185;1.18388;1.18433;2177
02.07.2021;18:30;1.18433;1.18436;1.18405;1.18433;1859
02.07.2021;19:00;1.18432;1.1856;1.18412;1.18553;2203
02.07.2021;19:30;1.18553;1.18682;1.18553;1.18672;2648
02.07.2021;20:00;1.18673;1.18742;1.18672;1.18722;2024
02.07.2021;20:30;1.18724;1.1873;1.18675;1.18679;1000
02.07.2021;21:00;1.18677;1.1869;1.18663;1.18667;606
02.07.2021;21:30;1.18667;1.18671;1.18627;1.18647;686
02.07.2021;22:00;1.18646;1.18667;1.18633;1.18652;453
02.07.2021;22:30;1.18649;1.18655;1.18627;1.18643;801
04.07.2021;23:00;1.18612;1.18634;1.18578;1.18621;103
04.07.2021;23:30;1.1862;1.18687;1.18616;1.18669;237
05.07.2021;0:00;1.18645;1.1867;1.18641;1.18641;1110
05.07.2021;0:30;1.18642;1.18645;1.18582;1.18586;962
05.07.2021;1:00;1.18587;1.18617;1.18573;1.18581;1083
05.07.2021;1:30;1.18583;1.18587;1.18554;1.18556;646
05.07.2021;2:00;1.18557;1.1861;1.18534;1.18588;1487
05.07.2021;2:30;1.18587;1.18605;1.18558;1.18572;1460
05.07.2021;3:00;1.18572;1.18625;1.18537;1.18609;2012
05.07.2021;3:30;1.1861;1.18624;1.18582;1.18601;1713
05.07.2021;4:00;1.186;1.18601;1.18532;1.18535;1752
05.07.2021;4:30;1.18535;1.1855;1.18517;1.18533;940
05.07.2021;5:00;1.18533;1.18581;1.18533;1.18563;916
05.07.2021;5:30;1.18564;1.18565;1.18527;1.18528;570
05.07.2021;6:00;1.18527;1.18533;1.18512;1.18532;543
05.07.2021;6:30;1.18533;1.18575;1.18532;1.18568;1003
05.07.2021;7:00;1.18567;1.18592;1.1855;1.18589;647
05.07.2021;7:30;1.18588;1.18594;1.18526;1.1853;1182
05.07.2021;8:00;1.1853;1.18595;1.18517;1.18563;2656
05.07.2021;8:30;1.18564;1.18663;1.18561;1.18631;4019
05.07.2021;9:00;1.1863;1.18635;1.1852;1.18543;4589
05.07.2021;9:30;1.18544;1.18731;1.18533;1.18717;4001
05.07.2021;10:00;1.18718;1.18733;1.18677;1.18686;2543
05.07.2021;10:30;1.18686;1.1873;1.18647;1.18702;2268
05.07.2021;11:00;1.18702;1.18767;1.18693;1.18766;2464
05.07.2021;11:30;1.18767;1.18801;1.18748;1.18761;2266
05.07.2021;12:00;1.18761;1.18789;1.1869;1.18717;2339
05.07.2021;12:30;1.18718;1.18797;1.18714;1.18769;1758
05.07.2021;13:00;1.18769;1.18805;1.18724;1.18725;1596
05.07.2021;13:30;1.18728;1.18736;1.18682;1.18724;1809
05.07.2021;14:00;1.18724;1.18724;1.186;1.18622;2802
05.07.2021;14:30;1.18623;1.1868;1.18618;1.18633;2116
05.07.2021;15:00;1.18632;1.18659;1.18601;1.18604;2332
05.07.2021;15:30;1.18605;1.18653;1.18604;1.1865;1643
05.07.2021;16:00;1.18652;1.18652;1.18552;1.18586;2259
05.07.2021;16:30;1.18586;1.18638;1.18571;1.18617;1915
05.07.2021;17:00;1.18617;1.18666;1.18612;1.18638;1710
05.07.2021;17:30;1.18639;1.18674;1.18625;1.1866;1455
05.07.2021;18:00;1.18661;1.18676;1.18641;1.1866;961
05.07.2021;18:30;1.18661;1.18691;1.18658;1.18675;945
05.07.2021;19:00;1.18675;1.18694;1.18662;1.18673;928
05.07.2021;19:30;1.18674;1.18683;1.18657;1.18669;687
05.07.2021;20:00;1.18669;1.18695;1.18663;1.18674;721
05.07.2021;20:30;1.18678;1.18689;1.18662;1.18686;1016
05.07.2021;21:00;1.18686;1.18697;1.18647;1.18662;5041
05.07.2021;21:30;1.18661;1.1867;1.18643;1.18644;2895
05.07.2021;22:00;1.18644;1.18649;1.18631;1.18635;809
05.07.2021;22:30;1.18636;1.18637;1.18599;1.18614;785
05.07.2021;23:00;1.18621;1.1863;1.18608;1.18619;50
05.07.2021;23:30;1.18621;1.18637;1.1861;1.18621;232
06.07.2021;0:00;1.18616;1.18691;1.18614;1.18623;862
06.07.2021;0:30;1.18624;1.18652;1.18597;1.18641;902
06.07.2021;1:00;1.18641;1.18656;1.18627;1.18638;1202
06.07.2021;1:30;1.18638;1.18658;1.1861;1.18625;917
06.07.2021;2:00;1.18624;1.18664;1.18599;1.18604;2038
06.07.2021;2:30;1.18603;1.18642;1.18603;1.18605;1837
06.07.2021;3:00;1.18604;1.18614;1.18582;1.18605;2058
06.07.2021;3:30;1.18605;1.18668;1.1859;1.18654;2242
06.07.2021;4:00;1.18655;1.18694;1.18654;1.18667;2087
06.07.2021;4:30;1.18667;1.18719;1.18657;1.18717;1174
06.07.2021;5:00;1.18716;1.18744;1.18701;1.18739;1592
06.07.2021;5:30;1.18739;1.18752;1.18725;1.18734;1491
06.07.2021;6:00;1.18734;1.18743;1.18715;1.18727;1089
06.07.2021;6:30;1.18727;1.18756;1.18699;1.18741;3023
06.07.2021;7:00;1.1874;1.18787;1.18738;1.18775;1451
06.07.2021;7:30;1.18774;1.18829;1.18772;1.18824;1705
06.07.2021;8:00;1.18826;1.18949;1.18801;1.18921;5332
06.07.2021;8:30;1.18921;1.18926;1.18876;1.18903;3105
06.07.2021;9:00;1.18903;1.18923;1.18818;1.18862;4280
06.07.2021;9:30;1.18862;1.18869;1.18703;1.1872;3937
06.07.2021;10:00;1.18719;1.1874;1.18456;1.18483;6967
06.07.2021;10:30;1.18484;1.18522;1.18424;1.18451;5989
06.07.2021;11:00;1.18452;1.18508;1.18361;1.18393;5139
06.07.2021;11:30;1.18393;1.18401;1.18311;1.18399;3852
06.07.2021;12:00;1.184;1.18463;1.18373;1.18417;3263
06.07.2021;12:30;1.18415;1.18462;1.18389;1.18396;2532
06.07.2021;13:00;1.18399;1.1846;1.18383;1.1846;2035
06.07.2021;13:30;1.18461;1.18464;1.18369;1.18401;3334
06.07.2021;14:00;1.184;1.18442;1.18361;1.18404;4226
06.07.2021;14:30;1.18406;1.18464;1.18331;1.1836;5994
06.07.2021;15:00;1.18359;1.18374;1.18224;1.18306;7295
06.07.2021;15:30;1.18306;1.18354;1.18249;1.18329;8978
06.07.2021;16:00;1.18329;1.18426;1.18242;1.18243;12973
06.07.2021;16:30;1.18242;1.18334;1.18204;1.1829;12788
06.07.2021;17:00;1.18292;1.18305;1.18157;1.18293;8734
06.07.2021;17:30;1.18294;1.18306;1.1813;1.18165;6317
06.07.2021;18:00;1.18165;1.18196;1.18078;1.1814;6493
06.07.2021;18:30;1.18141;1.18167;1.18071;1.18144;4511
06.07.2021;19:00;1.18145;1.18201;1.18131;1.18197;2719
06.07.2021;19:30;1.18196;1.18236;1.18157;1.1823;2717
06.07.2021;20:00;1.1823;1.18245;1.18216;1.18235;1563
06.07.2021;20:30;1.18235;1.18267;1.18226;1.18235;1960
06.07.2021;21:00;1.18233;1.18244;1.1821;1.18244;1386
06.07.2021;21:30;1.18244;1.18278;1.18215;1.1822;1897
06.07.2021;22:00;1.1822;1.18249;1.18198;1.18241;730
06.07.2021;22:30;1.18241;1.18246;1.18213;1.18235;825
06.07.2021;23:00;1.18235;1.1824;1.18169;1.18212;182
06.07.2021;23:30;1.1821;1.18232;1.18205;1.18209;363
07.07.2021;0:00;1.18209;1.18225;1.182;1.1821;394
07.07.2021;0:30;1.1821;1.1821;1.1818;1.18199;477
07.07.2021;1:00;1.18199;1.18217;1.18193;1.18212;569
07.07.2021;1:30;1.18215;1.18248;1.18206;1.18221;738
07.07.2021;2:00;1.18222;1.18233;1.18154;1.18194;2452
